location,Basel
lat,47.54694
lon,7.56892
asl,283.697
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20160101T0300,6.3205285
20160101T0400,6.0205283
20160101T0500,5.8705287
20160101T0600,5.5805287
20160101T0700,5.6905284
20160101T0800,5.7205286
20160101T0900,5.6905284
20160101T1000,5.8705287
20160101T1100,6.3205285
20160101T1200,6.7305284
20160101T1300,7.3105288
20160101T1400,8.200529
20160101T1500,8.210529
20160101T1600,8.600529
20160101T1700,8.460529
20160101T1800,7.9705286
20160101T1900,7.3905287
20160101T2000,7.040529
20160101T2100,6.6805286
20160101T2200,6.2705283
20160101T2300,5.9105287
20160102T0000,5.4705286
20160102T0100,5.2305284
20160102T0200,4.9505286
20160102T0300,4.7805285
20160102T0400,4.8405285
20160102T0500,4.540529
20160102T0600,4.6405287
20160102T0700,4.5705285
20160102T0800,4.9105287
20160102T0900,4.790529
20160102T1000,5.4305286
20160102T1100,6.4505286
20160102T1200,6.540529
20160102T1300,6.3605285
20160102T1400,8.110529
20160102T1500,8.150529
20160102T1600,7.2805285
20160102T1700,7.0205283
20160102T1800,7.1805286
20160102T1900,6.9405284
20160102T2000,6.2405286
20160102T2100,3.9805286
20160102T2200,3.8405285
20160102T2300,6.0005283
20160103T0000,7.2805285
20160103T0100,6.3905287
20160103T0200,6.0205283
20160103T0300,5.7205286
20160103T0400,5.790529
20160103T0500,6.0305285
20160103T0600,5.5305285
20160103T0700,5.4705286
20160103T0800,5.0505285
20160103T0900,4.2205286
20160103T1000,4.3205285
20160103T1100,5.6905284
20160103T1200,6.5305285
20160103T1300,7.2105284
20160103T1400,9.170529
20160103T1500,9.710529
20160103T1600,9.680529
20160103T1700,9.290529
20160103T1800,7.9405284
20160103T1900,7.3605285
20160103T2000,7.040529
20160103T2100,6.8605285
20160103T2200,6.5105286
20160103T2300,5.9405284
20160104T0000,6.0705285
20160104T0100,5.4705286
20160104T0200,5.4305286
20160104T0300,6.2305284
20160104T0400,7.1305285
20160104T0500,6.9405284
20160104T0600,6.5205283
20160104T0700,6.8205285
20160104T0800,6.0105286
20160104T0900,6.4305286
20160104T1000,6.3405285
20160104T1100,6.8305287
20160104T1200,8.0505295
20160104T1300,8.210529
20160104T1400,8.350529
20160104T1500,8.430529
20160104T1600,8.320529
20160104T1700,7.6505284
20160104T1800,7.2605286
20160104T1900,6.4405284
20160104T2000,5.9105287
20160104T2100,5.0805287
20160104T2200,4.8405285
20160104T2300,4.4005284
20160105T0000,3.9205287
20160105T0100,2.8805285
20160105T0200,3.3905284
20160105T0300,3.4105287
20160105T0400,3.5705285
20160105T0500,3.6105285
20160105T0600,4.9605284
20160105T0700,4.7305284
20160105T0800,5.2005286
20160105T0900,4.3405285
20160105T1000,4.7505283
20160105T1100,6.5605288
20160105T1200,7.6105285
20160105T1300,8.660529
20160105T1400,8.610529
20160105T1500,8.750529
20160105T1600,8.700529
20160105T1700,8.210529
20160105T1800,6.8105288
20160105T1900,5.7205286
20160105T2000,6.7105284
20160105T2100,6.6205287
20160105T2200,6.1705284
20160105T2300,5.8805285
20160106T0000,5.4705286
20160106T0100,5.4005284
20160106T0200,5.5605288
20160106T0300,5.3605285
20160106T0400,4.4905286
20160106T0500,4.0505285
20160106T0600,3.5705285
20160106T0700,3.3305285
20160106T0800,3.1105285
20160106T0900,2.5005286
20160106T1000,2.3505285
20160106T1100,4.1205287
20160106T1200,6.2405286
20160106T1300,8.280529
20160106T1400,8.480529
20160106T1500,8.890529
20160106T1600,8.280529
20160106T1700,8.000528
20160106T1800,7.3405285
20160106T1900,6.4905286
20160106T2000,6.0005283
20160106T2100,6.1505284
20160106T2200,5.5205283
20160106T2300,5.6705284
20160107T0000,5.2505283
20160107T0100,4.6805286
20160107T0200,3.8105285
20160107T0300,3.4305286
20160107T0400,2.7905285
20160107T0500,2.1805286
20160107T0600,2.3205285
20160107T0700,2.4505286
20160107T0800,2.1005285
20160107T0900,1.9605286
20160107T1000,2.0205286
20160107T1100,4.4005284
20160107T1200,5.9105287
20160107T1300,5.4605284
20160107T1400,3.8105285
20160107T1500,5.2505283
20160107T1600,8.260529
20160107T1700,9.890529
20160107T1800,9.720529
20160107T1900,9.270529
20160107T2000,8.480529
20160107T2100,8.320529
20160107T2200,7.8005285
20160107T2300,7.5105286
20160108T0000,7.1405287
20160108T0100,6.7205286
20160108T0200,6.4405284
20160108T0300,6.0205283
20160108T0400,5.2605286
20160108T0500,4.9305286
20160108T0600,4.3805285
20160108T0700,4.290529
20160108T0800,4.2205286
20160108T0900,4.1705284
20160108T1000,4.1005287
20160108T1100,5.1705284
20160108T1200,6.3405285
20160108T1300,7.9205284
20160108T1400,10.500529
20160108T1500,10.990529
20160108T1600,10.620529
20160108T1700,9.730529
20160108T1800,9.020529
20160108T1900,8.240529
20160108T2000,7.8205285
20160108T2100,7.7105284
20160108T2200,7.5705285
20160108T2300,7.4605284
20160109T0000,7.3205285
20160109T0100,7.1805286
20160109T0200,7.3005285
20160109T0300,7.5205283
20160109T0400,7.9305286
20160109T0500,7.6505284
20160109T0600,7.5605288
20160109T0700,7.5505285
20160109T0800,7.4005284
20160109T0900,6.8505287
20160109T1000,6.8905287
20160109T1100,7.3005285
20160109T1200,7.8405285
20160109T1300,8.250529
20160109T1400,10.820529
20160109T1500,11.350529
20160109T1600,12.180529
20160109T1700,11.660529
20160109T1800,11.330529
20160109T1900,11.020529
20160109T2000,10.5505295
20160109T2100,7.4305286
20160109T2200,6.9205284
20160109T2300,6.9705286
20160110T0000,5.9205284
20160110T0100,7.0105286
20160110T0200,8.290529
20160110T0300,8.230529
20160110T0400,7.6505284
20160110T0500,7.8605285
20160110T0600,8.490529
20160110T0700,8.640529
20160110T0800,8.360529
20160110T0900,7.5105286
20160110T1000,7.0505285
20160110T1100,8.100529
20160110T1200,9.210529
20160110T1300,9.870529
20160110T1400,9.500529
20160110T1500,9.260529
20160110T1600,9.070529
20160110T1700,8.220529
20160110T1800,7.1705284
20160110T1900,6.7505283
20160110T2000,7.4405284
20160110T2100,9.570529
20160110T2200,8.600529
20160110T2300,8.040529
20160111T0000,7.7705283
20160111T0100,7.6505284
20160111T0200,7.1305285
20160111T0300,6.9005284
20160111T0400,6.4905286
20160111T0500,6.3405285
20160111T0600,4.9905286
20160111T0700,5.0205283
20160111T0800,5.2005286
20160111T0900,5.0005283
20160111T1000,6.0005283
20160111T1100,6.0705285
20160111T1200,8.580529
20160111T1300,8.180529
20160111T1400,9.400529
20160111T1500,9.480529
20160111T1600,9.190529
20160111T1700,8.920529
20160111T1800,7.8605285
20160111T1900,7.2105284
20160111T2000,6.7605286
20160111T2100,6.6605287
20160111T2200,6.290529
20160111T2300,5.5705285
20160112T0000,5.2605286
20160112T0100,5.6805286
20160112T0200,5.6505284
20160112T0300,5.3705287
20160112T0400,5.4305286
20160112T0500,4.7605286
20160112T0600,4.6605287
20160112T0700,5.6305285
20160112T0800,5.4105287
20160112T0900,5.1105285
20160112T1000,5.2605286
20160112T1100,5.8505287
20160112T1200,6.2005286
20160112T1300,6.8905287
20160112T1400,7.4205284
20160112T1500,7.4305286
20160112T1600,7.3005285
20160112T1700,6.7805285
20160112T1800,5.8405285
20160112T1900,5.0905285
20160112T2000,4.4905286
20160112T2100,4.5105286
20160112T2200,4.2205286
20160112T2300,4.0605288
20160113T0000,3.5105286
20160113T0100,3.5105286
20160113T0200,3.4605286
20160113T0300,3.0305285
20160113T0400,2.8605285
20160113T0500,2.6105285
20160113T0600,2.5405285
20160113T0700,2.1405284
20160113T0800,1.9705287
20160113T0900,1.8705287
20160113T1000,1.8805287
20160113T1100,2.5205286
20160113T1200,3.1705287
20160113T1300,3.6505284
20160113T1400,3.9005284
20160113T1500,4.4105287
20160113T1600,4.5605288
20160113T1700,4.6105285
20160113T1800,4.2405286
20160113T1900,3.6805286
20160113T2000,3.2905285
20160113T2100,2.6205285
20160113T2200,2.2505286
20160113T2300,1.6905286
20160114T0000,0.18052867
20160114T0100,-0.90947133
20160114T0200,-1.6494713
20160114T0300,-1.3594713
20160114T0400,-0.8594713
20160114T0500,-0.039471343
20160114T0600,0.23052865
20160114T0700,-0.16947135
20160114T0800,-0.63947135
20160114T0900,-1.2494713
20160114T1000,-0.89947134
20160114T1100,2.0505285
20160114T1200,3.5505285
20160114T1300,5.0105286
20160114T1400,1.5305287
20160114T1500,1.2605287
20160114T1600,2.4905286
20160114T1700,3.7105286
20160114T1800,3.9005284
20160114T1900,3.7305286
20160114T2000,2.9705286
20160114T2100,2.2905285
20160114T2200,2.1105285
20160114T2300,2.4705286
20160115T0000,2.6205285
20160115T0100,1.9605286
20160115T0200,1.9505286
20160115T0300,1.7805287
20160115T0400,1.0205287
20160115T0500,0.46052867
20160115T0600,0.36052868
20160115T0700,0.38052866
20160115T0800,0.31052867
20160115T0900,-0.029471342
20160115T1000,0.010528658
20160115T1100,0.6405287
20160115T1200,1.1605287
20160115T1300,0.9405287
20160115T1400,3.5505285
20160115T1500,4.020529
20160115T1600,3.9605286
20160115T1700,3.6005285
20160115T1800,3.0805285
20160115T1900,2.6405284
20160115T2000,2.5505285
20160115T2100,0.7605287
20160115T2200,0.99052864
20160115T2300,0.78052866
20160116T0000,0.74052864
20160116T0100,1.0505286
20160116T0200,1.0205287
20160116T0300,0.87052864
20160116T0400,0.47052866
20160116T0500,0.21052867
20160116T0600,0.040528655
20160116T0700,-0.08947134
20160116T0800,-0.38947132
20160116T0900,-0.8094713
20160116T1000,-0.5594713
20160116T1100,0.33052868
20160116T1200,1.3005286
20160116T1300,2.0805285
20160116T1400,2.7805285
20160116T1500,3.2005286
20160116T1600,3.3105285
20160116T1700,3.0005286
20160116T1800,2.6105285
20160116T1900,2.2505286
20160116T2000,1.3905287
20160116T2100,1.5405287
20160116T2200,1.6705287
20160116T2300,1.5905286
20160117T0000,0.41052866
20160117T0100,-0.15947133
20160117T0200,-0.65947133
20160117T0300,-0.34947133
20160117T0400,0.16052866
20160117T0500,-0.059471346
20160117T0600,-0.029471342
20160117T0700,-0.019471344
20160117T0800,-0.16947135
20160117T0900,-1.8994713
20160117T1000,-0.63947135
20160117T1100,-0.7394713
20160117T1200,-0.7994713
20160117T1300,-0.56947136
20160117T1400,2.0905285
20160117T1500,1.7805287
20160117T1600,1.3705287
20160117T1700,1.2005286
20160117T1800,0.67052865
20160117T1900,-0.34947133
20160117T2000,-0.57947135
20160117T2100,-0.6094713
20160117T2200,-1.5194713
20160117T2300,-2.5694714
20160118T0000,-3.4394715
20160118T0100,-2.6194715
20160118T0200,-3.6394715
20160118T0300,-3.5394714
20160118T0400,-3.7794714
20160118T0500,-4.2194715
20160118T0600,-4.3594713
20160118T0700,-4.8894715
20160118T0800,-4.8694715
20160118T0900,-4.7994714
20160118T1000,-3.9594715
20160118T1100,-2.7294714
20160118T1200,-1.6994714
20160118T1300,-0.69947135
20160118T1400,0.99052864
20160118T1500,1.6105287
20160118T1600,1.8205286
20160118T1700,1.7305287
20160118T1800,1.1005287
20160118T1900,0.66052866
20160118T2000,0.50052863
20160118T2100,0.14052865
20160118T2200,-0.07947134
20160118T2300,0.32052866
20160119T0000,0.6905287
20160119T0100,0.74052864
20160119T0200,0.5205287
20160119T0300,0.68052864
20160119T0400,0.68052864
20160119T0500,0.67052865
20160119T0600,-0.18947133
20160119T0700,0.35052866
20160119T0800,0.32052866
20160119T0900,0.16052866
20160119T1000,0.50052863
20160119T1100,1.4905287
20160119T1200,3.0505285
20160119T1300,4.4105287
20160119T1400,4.1705284
20160119T1500,5.2005286
20160119T1600,5.9605284
20160119T1700,5.9105287
20160119T1800,4.9405284
20160119T1900,3.8805285
20160119T2000,3.8605285
20160119T2100,4.000529
20160119T2200,3.8505285
20160119T2300,3.6505284
20160120T0000,3.8405285
20160120T0100,3.9205287
20160120T0200,3.9405286
20160120T0300,3.9505286
20160120T0400,3.9305286
20160120T0500,3.8705285
20160120T0600,3.5105286
20160120T0700,3.0305285
20160120T0800,2.2205286
20160120T0900,1.3105286
20160120T1000,0.9505287
20160120T1100,1.3405286
20160120T1200,2.1805286
20160120T1300,2.7105286
20160120T1400,3.0005286
20160120T1500,3.6005285
20160120T1600,3.8505285
20160120T1700,3.7505286
20160120T1800,3.1605287
20160120T1900,1.9505286
20160120T2000,1.0405287
20160120T2100,0.68052864
20160120T2200,0.74052864
20160120T2300,1.1405287
20160121T0000,1.2505287
20160121T0100,1.1205287
20160121T0200,0.53052866
20160121T0300,0.050528657
20160121T0400,-0.26947135
20160121T0500,-0.4994713
20160121T0600,-0.44947132
20160121T0700,-0.4994713
20160121T0800,-0.9194713
20160121T0900,-1.1094713
20160121T1000,-0.69947135
20160121T1100,-0.11947135
20160121T1200,0.78052866
20160121T1300,2.4505286
20160121T1400,3.8205285
20160121T1500,4.2205286
20160121T1600,4.4705286
20160121T1700,4.3305287
20160121T1800,3.6905286
20160121T1900,1.8205286
20160121T2000,0.46052867
20160121T2100,-0.38947132
20160121T2200,-0.68947136
20160121T2300,-0.69947135
20160122T0000,-0.52947134
20160122T0100,-0.71947134
20160122T0200,-0.7894713
20160122T0300,-1.0294713
20160122T0400,-1.1894714
20160122T0500,-1.1694714
20160122T0600,-1.1694714
20160122T0700,-1.3894713
20160122T0800,-1.6594714
20160122T0900,-1.8594713
20160122T1000,-1.2694713
20160122T1100,0.8305287
20160122T1200,2.4105287
20160122T1300,3.8605285
20160122T1400,3.8505285
20160122T1500,4.8405285
20160122T1600,5.6105285
20160122T1700,5.8505287
20160122T1800,5.1405287
20160122T1900,3.4105287
20160122T2000,3.8705285
20160122T2100,4.4705286
20160122T2200,4.3205285
20160122T2300,4.1105285
20160123T0000,4.4705286
20160123T0100,6.3305287
20160123T0200,6.3005285
20160123T0300,6.0605288
20160123T0400,6.9605284
20160123T0500,7.2605286
20160123T0600,7.290529
20160123T0700,7.1005287
20160123T0800,6.7005286
20160123T0900,6.3705287
20160123T1000,5.790529
20160123T1100,6.6905284
20160123T1200,7.3805285
20160123T1300,7.8405285
20160123T1400,7.6305285
20160123T1500,8.370529
20160123T1600,9.160529
20160123T1700,9.130529
20160123T1800,8.3005295
20160123T1900,7.2505283
20160123T2000,4.7305284
20160123T2100,3.6105285
20160123T2200,2.8305285
20160123T2300,2.7105286
20160124T0000,2.9505286
20160124T0100,2.5505285
20160124T0200,2.1305285
20160124T0300,1.7005286
20160124T0400,1.0505286
20160124T0500,0.9605287
20160124T0600,1.2605287
20160124T0700,1.2005286
20160124T0800,0.81052864
20160124T0900,0.39052868
20160124T1000,1.1105287
20160124T1100,3.0305285
20160124T1200,5.0205283
20160124T1300,6.1505284
20160124T1400,8.350529
20160124T1500,9.580529
20160124T1600,10.280529
20160124T1700,10.220529
20160124T1800,9.830529
20160124T1900,10.350529
20160124T2000,9.540529
20160124T2100,8.610529
20160124T2200,8.150529
20160124T2300,8.100529
20160125T0000,7.6805286
20160125T0100,7.290529
20160125T0200,7.3405285
20160125T0300,7.1505284
20160125T0400,6.5705285
20160125T0500,5.8605285
20160125T0600,6.1005287
20160125T0700,5.9705286
20160125T0800,5.5005283
20160125T0900,4.7705283
20160125T1000,4.5905285
20160125T1100,4.9105287
20160125T1200,6.5505285
20160125T1300,8.970529
20160125T1400,10.320529
20160125T1500,11.490529
20160125T1600,12.140529
20160125T1700,12.210529
20160125T1800,11.980529
20160125T1900,11.060529
20160125T2000,10.230529
20160125T2100,9.570529
20160125T2200,9.420529
20160125T2300,8.850529
20160126T0000,8.260529
20160126T0100,7.9905286
20160126T0200,7.7705283
20160126T0300,7.3805285
20160126T0400,6.7105284
20160126T0500,6.0605288
20160126T0600,6.8405285
20160126T0700,7.3005285
20160126T0800,6.9505286
20160126T0900,6.6605287
20160126T1000,7.3705287
20160126T1100,7.8505287
20160126T1200,9.330529
20160126T1300,10.910529
20160126T1400,11.540529
20160126T1500,12.140529
20160126T1600,12.430529
20160126T1700,12.190529
20160126T1800,12.090529
20160126T1900,12.720529
20160126T2000,11.580529
20160126T2100,9.410529
20160126T2200,8.350529
20160126T2300,7.0705285
20160127T0000,6.5305285
20160127T0100,6.6005287
20160127T0200,7.3305287
20160127T0300,6.7805285
20160127T0400,5.8205285
20160127T0500,6.0305285
20160127T0600,7.3005285
20160127T0700,7.9305286
20160127T0800,7.2805285
20160127T0900,7.4105287
20160127T1000,8.290529
20160127T1100,9.670529
20160127T1200,11.080529
20160127T1300,12.120529
20160127T1400,12.8005295
20160127T1500,13.390529
20160127T1600,14.000529
20160127T1700,13.990529
20160127T1800,13.780529
20160127T1900,13.780529
20160127T2000,13.860529
20160127T2100,12.890529
20160127T2200,12.660529
20160127T2300,12.890529
20160128T0000,11.790529
20160128T0100,11.830529
20160128T0200,13.230529
20160128T0300,12.860529
20160128T0400,12.440529
20160128T0500,11.590529
20160128T0600,11.180529
20160128T0700,10.690529
20160128T0800,10.070529
20160128T0900,10.080529
20160128T1000,10.8005295
20160128T1100,11.900529
20160128T1200,12.040529
20160128T1300,12.230529
20160128T1400,11.870529
20160128T1500,10.870529
20160128T1600,10.600529
20160128T1700,10.530529
20160128T1800,9.990529
20160128T1900,9.470529
20160128T2000,9.220529
20160128T2100,9.120529
20160128T2200,9.100529
20160128T2300,9.080529
20160129T0000,8.750529
20160129T0100,8.500529
20160129T0200,8.390529
20160129T0300,7.9405284
20160129T0400,7.8905287
20160129T0500,7.8405285
20160129T0600,7.1705284
20160129T0700,6.9805284
20160129T0800,7.1205287
20160129T0900,7.0605288
20160129T1000,7.5505285
20160129T1100,8.330529
20160129T1200,9.100529
20160129T1300,9.730529
20160129T1400,9.950529
20160129T1500,10.110529
20160129T1600,10.150529
20160129T1700,10.430529
20160129T1800,9.960529
20160129T1900,8.850529
20160129T2000,7.9305286
20160129T2100,7.3705287
20160129T2200,7.1605287
20160129T2300,7.0905285
20160130T0000,6.5105286
20160130T0100,5.4305286
20160130T0200,4.8405285
20160130T0300,4.9905286
20160130T0400,4.9005284
20160130T0500,4.6305285
20160130T0600,4.4005284
20160130T0700,4.9705286
20160130T0800,6.1805286
20160130T0900,7.0305285
20160130T1000,7.040529
20160130T1100,8.260529
20160130T1200,8.710529
20160130T1300,10.180529
20160130T1400,11.150529
20160130T1500,11.780529
20160130T1600,12.260529
20160130T1700,11.190529
20160130T1800,11.020529
20160130T1900,10.320529
20160130T2000,10.110529
20160130T2100,8.980529
20160130T2200,9.210529
20160130T2300,9.120529
20160131T0000,9.360529
20160131T0100,9.370529
20160131T0200,7.3805285
20160131T0300,7.4405284
20160131T0400,7.0905285
20160131T0500,6.9005284
20160131T0600,6.6705284
20160131T0700,6.1905284
20160131T0800,5.9905286
20160131T0900,5.8205285
20160131T1000,6.2605286
20160131T1100,7.0905285
20160131T1200,8.330529
20160131T1300,9.720529
20160131T1400,10.090529
20160131T1500,10.980529
20160131T1600,11.280529
20160131T1700,11.540529
20160131T1800,11.750529
20160131T1900,11.840529
20160131T2000,12.000529
20160131T2100,12.3005295
20160131T2200,12.3005295
20160131T2300,12.280529
20160201T0000,12.320529
20160201T0100,12.090529
20160201T0200,11.760529
20160201T0300,11.390529
20160201T0400,11.330529
20160201T0500,11.090529
20160201T0600,10.780529
20160201T0700,10.320529
20160201T0800,10.0505295
20160201T0900,9.880529
20160201T1000,10.280529
20160201T1100,11.140529
20160201T1200,12.100529
20160201T1300,12.710529
20160201T1400,13.010529
20160201T1500,13.410529
20160201T1600,13.440529
20160201T1700,13.400529
20160201T1800,12.8005295
20160201T1900,11.830529
20160201T2000,11.0505295
20160201T2100,10.660529
20160201T2200,10.580529
20160201T2300,10.470529
20160202T0000,10.440529
20160202T0100,10.410529
20160202T0200,10.320529
20160202T0300,10.190529
20160202T0400,9.970529
20160202T0500,9.730529
20160202T0600,9.680529
20160202T0700,9.490529
20160202T0800,9.280529
20160202T0900,9.000529
20160202T1000,9.540529
20160202T1100,10.880529
20160202T1200,11.920529
20160202T1300,12.600529
20160202T1400,12.600529
20160202T1500,13.340529
20160202T1600,13.650529
20160202T1700,13.200529
20160202T1800,12.360529
20160202T1900,11.440529
20160202T2000,11.160529
20160202T2100,10.990529
20160202T2200,10.810529
20160202T2300,10.990529
20160203T0000,10.580529
20160203T0100,10.100529
20160203T0200,7.7705283
20160203T0300,5.1205287
20160203T0400,5.1805286
20160203T0500,5.0805287
20160203T0600,5.0705285
20160203T0700,4.5205283
20160203T0800,4.6305285
20160203T0900,4.8705287
20160203T1000,5.4405284
20160203T1100,6.0105286
20160203T1200,6.1805286
20160203T1300,5.8805285
20160203T1400,6.5505285
20160203T1500,6.3405285
20160203T1600,5.9905286
20160203T1700,5.8705287
20160203T1800,5.1505284
20160203T1900,3.9605286
20160203T2000,3.2005286
20160203T2100,2.9505286
20160203T2200,2.8505285
20160203T2300,3.0405285
20160204T0000,3.0405285
20160204T0100,2.8605285
20160204T0200,2.7705286
20160204T0300,2.6005285
20160204T0400,2.7905285
20160204T0500,2.8505285
20160204T0600,3.2105286
20160204T0700,3.1605287
20160204T0800,2.8405285
20160204T0900,2.7105286
20160204T1000,3.4505286
20160204T1100,4.3905287
20160204T1200,5.2705283
20160204T1300,5.3705287
20160204T1400,5.6605287
20160204T1500,6.5205283
20160204T1600,4.6705284
20160204T1700,4.8705287
20160204T1800,5.1505284
20160204T1900,5.2605286
20160204T2000,5.540529
20160204T2100,5.7005286
20160204T2200,6.1305285
20160204T2300,6.4705286
20160205T0000,6.6405287
20160205T0100,6.8005285
20160205T0200,7.0005283
20160205T0300,7.0605288
20160205T0400,6.9605284
20160205T0500,6.8605285
20160205T0600,6.7705283
20160205T0700,6.790529
20160205T0800,6.8905287
20160205T0900,6.7605286
20160205T1000,7.2705283
20160205T1100,9.000529
20160205T1200,10.390529
20160205T1300,11.570529
20160205T1400,11.900529
20160205T1500,12.140529
20160205T1600,12.530529
20160205T1700,12.430529
20160205T1800,11.690529
20160205T1900,10.720529
20160205T2000,8.850529
20160205T2100,7.0005283
20160205T2200,6.1505284
20160205T2300,5.0305285
20160206T0000,4.1605287
20160206T0100,3.8905284
20160206T0200,4.020529
20160206T0300,3.6105285
20160206T0400,3.2005286
20160206T0500,2.4805286
20160206T0600,1.6105287
20160206T0700,1.2705287
20160206T0800,0.9405287
20160206T0900,0.7005287
20160206T1000,1.7505287
20160206T1100,4.7105284
20160206T1200,8.190529
20160206T1300,10.910529
20160206T1400,12.970529
20160206T1500,15.200529
20160206T1600,14.030529
20160206T1700,13.590529
20160206T1800,13.070529
20160206T1900,11.720529
20160206T2000,8.910529
20160206T2100,7.2605286
20160206T2200,6.5305285
20160206T2300,5.6305285
20160207T0000,5.0605288
20160207T0100,4.6905284
20160207T0200,3.1905286
20160207T0300,1.8905287
20160207T0400,1.0305287
20160207T0500,0.92052865
20160207T0600,1.2705287
20160207T0700,2.3905284
20160207T0800,2.8405285
20160207T0900,3.0105286
20160207T1000,3.4005284
20160207T1100,4.5705285
20160207T1200,5.7605286
20160207T1300,5.9205284
20160207T1400,7.1205287
20160207T1500,7.2705283
20160207T1600,6.9405284
20160207T1700,6.5805287
20160207T1800,6.4005284
20160207T1900,6.2105284
20160207T2000,5.8005285
20160207T2100,5.0505285
20160207T2200,4.020529
20160207T2300,3.5705285
20160208T0000,3.6305285
20160208T0100,3.7305286
20160208T0200,3.8705285
20160208T0300,4.4305286
20160208T0400,3.6605287
20160208T0500,2.8305285
20160208T0600,3.5405285
20160208T0700,4.0305285
20160208T0800,4.1105285
20160208T0900,4.3905287
20160208T1000,5.3605285
20160208T1100,6.9505286
20160208T1200,9.020529
20160208T1300,11.160529
20160208T1400,12.130529
20160208T1500,11.970529
20160208T1600,12.120529
20160208T1700,12.410529
20160208T1800,11.580529
20160208T1900,10.650529
20160208T2000,9.950529
20160208T2100,9.340529
20160208T2200,9.120529
20160208T2300,8.890529
20160209T0000,8.590529
20160209T0100,8.340529
20160209T0200,8.230529
20160209T0300,8.030529
20160209T0400,8.330529
20160209T0500,8.5505295
20160209T0600,8.3005295
20160209T0700,7.9705286
20160209T0800,7.9505286
20160209T0900,7.7505283
20160209T1000,9.370529
20160209T1100,10.310529
20160209T1200,10.470529
20160209T1300,11.150529
20160209T1400,11.600529
20160209T1500,11.720529
20160209T1600,11.5505295
20160209T1700,9.890529
20160209T1800,9.710529
20160209T1900,10.220529
20160209T2000,9.630529
20160209T2100,4.1405287
20160209T2200,4.8205285
20160209T2300,5.1605287
20160210T0000,4.5605288
20160210T0100,3.5905285
20160210T0200,2.5605285
20160210T0300,2.4005284
20160210T0400,2.1605287
20160210T0500,1.7805287
20160210T0600,1.4305286
20160210T0700,1.0805286
20160210T0800,1.2405287
20160210T0900,1.1105287
20160210T1000,1.8105286
20160210T1100,2.5905285
20160210T1200,3.4705286
20160210T1300,4.1605287
20160210T1400,5.3305287
20160210T1500,6.1005287
20160210T1600,6.2005286
20160210T1700,6.0205283
20160210T1800,5.2405286
20160210T1900,3.8505285
20160210T2000,3.2305286
20160210T2100,2.6705287
20160210T2200,1.9305286
20160210T2300,1.3205286
20160211T0000,0.85052866
20160211T0100,0.53052866
20160211T0200,0.49052867
20160211T0300,0.7105287
20160211T0400,0.45052865
20160211T0500,0.49052867
20160211T0600,0.48052865
20160211T0700,0.42052865
20160211T0800,0.25052866
20160211T0900,1.3205286
20160211T1000,2.9005284
20160211T1100,4.2305284
20160211T1200,4.8805285
20160211T1300,5.8205285
20160211T1400,6.6505284
20160211T1500,6.9305286
20160211T1600,7.1105285
20160211T1700,6.9605284
20160211T1800,6.5105286
20160211T1900,5.8705287
20160211T2000,5.5305285
20160211T2100,5.0505285
20160211T2200,4.6905284
20160211T2300,4.4005284
20160212T0000,4.3605285
20160212T0100,2.6105285
20160212T0200,1.8905287
20160212T0300,2.6705287
20160212T0400,2.4205287
20160212T0500,2.4605286
20160212T0600,2.3005285
20160212T0700,0.9605287
20160212T0800,0.98052865
20160212T0900,0.40052867
20160212T1000,1.5005287
20160212T1100,2.8905284
20160212T1200,4.2105284
20160212T1300,5.4005284
20160212T1400,7.6605287
20160212T1500,7.6805286
20160212T1600,7.7405286
20160212T1700,7.5305285
20160212T1800,7.6005287
20160212T1900,6.9905286
20160212T2000,6.0505285
20160212T2100,3.1905286
20160212T2200,2.8305285
20160212T2300,5.6205287
20160213T0000,5.2805285
20160213T0100,5.1905284
20160213T0200,4.9205284
20160213T0300,4.6905284
20160213T0400,3.6705287
20160213T0500,3.3205285
20160213T0600,3.1805286
20160213T0700,2.7805285
20160213T0800,2.6005285
20160213T0900,2.4705286
20160213T1000,3.6805286
20160213T1100,6.5705285
20160213T1200,8.160529
20160213T1300,8.580529
20160213T1400,8.060529
20160213T1500,8.630529
20160213T1600,8.790529
20160213T1700,9.820529
20160213T1800,9.590529
20160213T1900,9.0505295
20160213T2000,8.460529
20160213T2100,8.510529
20160213T2200,7.6305285
20160213T2300,6.8805285
20160214T0000,6.7305284
20160214T0100,6.7705283
20160214T0200,6.6205287
20160214T0300,6.0805287
20160214T0400,6.040529
20160214T0500,6.040529
20160214T0600,5.8105288
20160214T0700,5.6105285
20160214T0800,5.5805287
20160214T0900,5.5905285
20160214T1000,6.5805287
20160214T1100,7.7705283
20160214T1200,8.400529
20160214T1300,8.060529
20160214T1400,5.7205286
20160214T1500,5.9205284
20160214T1600,5.040529
20160214T1700,6.1705284
20160214T1800,5.7405286
20160214T1900,5.7205286
20160214T2000,5.8305287
20160214T2100,5.6905284
20160214T2200,5.5605288
20160214T2300,5.3505287
20160215T0000,5.1805286
20160215T0100,3.8505285
20160215T0200,1.9805287
20160215T0300,3.3505285
20160215T0400,4.1905284
20160215T0500,3.3405285
20160215T0600,2.8705285
20160215T0700,3.0405285
20160215T0800,2.5305285
20160215T0900,2.8905284
